"Payer Name","PayorID"
"AMICA MUTUAL INSURANCE CO (AUTO)(ATTACHMENT","12287"
"AMIDA CARE","24818"
"AMIDA CARE MEDICARE","79966"
"AMIKIDS INC - CORVEL (WC)(ATTACHMENT)","E4098"
"AMTRUST NORTH AMERICA (WC)(ATTACHMENT)","J1868"
"AMWINS CONNECT ADMINISTRATORS","41201"
"ANACO (WC)","41556"
"ANAIC CIBUS (WC)","41556"
"ANCHOR BENEFITS CONSULTING INC FL","53085"
"ANCHOR GLASS CONTAINER CORPORATION - CORV (AUTO)","J2136"
"ANCHOR GLASS CONTAINER CORPORATION - CORV (AUTO)","J2136"
"ANCHOR GLASS CONTAINER CORPORATION - CORVEL (WC)","P2136"
"ANCHOR GLASS CONTAINER CORPORATION - CORVEL (WC)","P2136"
"ANGEL MEDICAL GRP - DBA SUPERIOR CHOICE MED GRP","ECMSO"
"ANGELES IPA","SYMED"
"ANGELUS BLOCK (WC)","J2100"
"ANGELUS BLOCK (WC)","J2100"
"ANGLE INSURANCE COMPANY OF UTAH","39856"
"ANHEUSER BUSCH - CORVEL (AUTO)","J1620"
"ANHEUSER BUSCH - CORVEL (AUTO)","J1620"
"ANHEUSER BUSCH - CORVEL (WC)","P1620"
"ANHEUSER BUSCH - CORVEL (WC)","P1620"
"ANHEUSER-BUSCH COMPANIES, LLC - WC","J2442"
"ANHEUSER-BUSCH COMPANIES, LLC - WC","J2442"
"ANSCHUTZ CORPORATION, THE - WC","J2443"
"ANSCHUTZ CORPORATION, THE - WC","J2443"
"ANTELOPE VALLEY RET. (WC)","41556"
"ANTELOPE VALLY COMMUNITY HOSPITAL (WC)","J2197"
"ANTELOPE VALLY COMMUNITY HOSPITAL (WC)","J2197"
"ANTHEM HOME HEALTH","34009"
"ANTHEM KY MANAGED CARE PLAN (MEDICAID ONLY)","660SB"
"ANTHEM MAINE HEALTH","958"
"ANTHEM MEDICAID/</br>BLUE CARE FAMILY - CONNECTICUT","SB562"
"ANVIL INTERNATIONAL, LLC - WC","J2444"
"AON CORPORATION - WC","J2445"
"AON CORPORATION - WC","J2445"
"APA PARTNERS INC","16140"
"APEX BENEFIT SERVICES","34196"
"APEX TOOL GROUP LLC - WC","J2446"
"APEX TOOL GROUP LLC - WC","J2446"
"APM TERMINALS (AUTO)","J3788"
"APM TERMINALS (AUTO)","J3788"
"APM TERMINALS (WC)","P3788"
"APM TERMINALS (WC)","P3788"
"APOGEE ENTERPRISES INC. - WC","J2447"
"APOGEE ENTERPRISES INC. - WC","J2447"
"APOLLO EDUCATION GROUP, INC - WC","J2448"
"APOLLO EDUCATION GROUP, INC - WC","J2448"
"APOSTROPHE","81312"
"APPLE INC. - WC","J2449"
"APPLE INC. - WC","J2449"
"APPLECARE MEDICAL MGMT/</br>DOWNEY SELECT IPA","APP01"
"APPLIED MATERIALS - CORVEL (AUTO)","J2160"
"APPLIED MATERIALS - CORVEL (AUTO)","J2160"
"APPLIED MATERIALS - CORVEL (WC)","P2160"
"APPLIED MATERIALS - CORVEL (WC)","P2160"
"APPLIED RISK SERVICES, INC - WC","J2450"
"APPLIED RISK SERVICES, INC - WC","J2450"
"APPLIED UNDERWRITERS (EXCEPT AZ) (WC)","J1775"
"APPLIED UNDERWRITERS (EXCEPT AZ) (WC)","J1775"
"APPLIED UNDERWRITERS INC - WC","J2451"
"APPLIED UNDERWRITERS INC - WC","J2451"
"APTIM HOLDING CORP. - WC","J2452"
"APTIM HOLDING CORP. - WC","J2452"
"APTIV U.S. SERVICES, GENERAL PARTNERSHIP - (WC)","J2453"
"APTIV U.S. SERVICES, GENERAL PARTNERSHIP - (WC)","J2453"
"ARAKELIAN ENTERPRISES (DO NOT USE FOR ATHEN (WC)","J2454"
"ARAKELIAN ENTERPRISES (DO NOT USE FOR ATHEN (WC)","J2454"
"ARAMARK - WC","J2455"
"ARAMARK - WC","J2455"
"ARAMARK MONOPOLISTIC OVERSIGHT - WC","J2456"
"ARAMARK MONOPOLISTIC OVERSIGHT - WC","J2456"
"ARAZ GROUP","16120"
"ARBY'S RESTAURANT GROUP - WC","J2457"
"ARC ADMINISTRATORS","CXARC"
"ARCADIA HEALTHCARE SOLUTIONS - NPA","36364"
"ARCADIA HEALTHCARE SOLUTIONS IPG","11081"
"ARCADIAN MANAGEMENT SERV.","77045"
"ARCADIS US, INC. - WC","J2458"
"ARCADIS US, INC. - WC","J2458"
"ARCH AON AFFINITY SOCIAL SERVICES - AUTO","J3287"
"ARCH AON AFFINITY SOCIAL SERVICES - AUTO","J3287"
"ARCH-NSM STAFFING (WC)","J3878"
"ARCH-NSM STAFFING (WC)","J3878"
"ARCHCARE ADVANTAGE (ENCOUNTERS ONLY)","314AE"
"ARCMI CLAIMS MANAGEMENT(WC)(ATTACHMENT)","J3977"
"ARDAGH GROUP - CORVEL (AUTO)","J2344"
"ARDAGH GROUP - CORVEL (AUTO)","J2344"
"ARDAGH GROUP - CORVEL (WC)","P2344"
"ARDAGH GROUP - CORVEL (WC)","P2344"
"ARDAGH METAL PACKAGING USA INC - CORVEL (WC)","J3986"
"ARDAGH METAL PACKAGING USA INC - CORVEL (WC)","J3986"
"AREAS USA, INC. - CORVEL (AUTO)","J1944"
"AREAS USA, INC. - CORVEL (AUTO)","J1944"
"AREAS USA, INC. - CORVEL (WC)","P1944"
"AREAS USA, INC. - CORVEL (WC)","P1944"
"ARGENT (SUBSIDIARY OF WEST BEND BUT THIS  (AUTO)","J1420"
"ARGENT (SUBSIDIARY OF WEST BEND BUT THIS  (AUTO)","J1420"
"ARGENT (SUBSIDIARY OF WEST BEND BUT THIS RO (WC)","P1420"
"ARGENT (SUBSIDIARY OF WEST BEND BUT THIS RO (WC)","P1420"
"ARGONAUT INSURANCE COMPANY(ARGO) (WC)","19801"
"ARGONAUT INSURANCE COMPANY(ARGO) (WC)","19801"
"ARGUS DENTAL PLANS (MEDICAL CLAIMS ONLY)","ARGUS"
"ARISE HEALTH PLAN","39185"
"ARIZONA & 21ST CORP. DBA BERKLEY EAST CONV. (WC)","41556"
"ARIZONA PRIORITY CARE PLUS","27154"
"ARKANSAS BEST (WC)","J2142"
"ARKANSAS BEST (WC)","J2142"
"ARKANSAS BEST CORPORATION - CHOICE BENEFITS","75278"
"ARKANSAS MANAGED CARE ORGANIZATION INC","62176"
"ARKANSAS ML - ERA ONLY","ECARM"
"ARKANSAS SUPERIOR SELECT (TRIBUTE)","61184"
"ARMADA GLOBAL","90886"
"ARMOUR RISK (AUTO)","J2245"
"ARMOUR RISK (AUTO)","J2245"
"ARMOUR RISK (WC)","P2245"
"ARMOUR RISK (WC)","P2245"
"ARMSTRONG FLOORING, INC - WC","J2459"
"ARMSTRONG FLOORING, INC - WC","J2459"
"ARMSTRONG WORLD INDUSTRIES - WC","J2460"
"ARMSTRONG WORLD INDUSTRIES - WC","J2460"
"ARNETT HEALTH PLAN","87726"
"ARROW ELECTRONICS, INC - WC","J2461"
"ARROW ELECTRONICS, INC - WC","J2461"
"ARROWPOINT (WC)","J1564"
"ARROWPOINT (WC)","J1564"
"ARROYO VISTA FAMILY HEALTH CENTER","NMM01"
"ASAGEHA","6603"
"ASAMT - ERA ONLY","ECASA"
"ASCENA RETAIL GROUP - CANADA - WC","J2462"
"ASCENA RETAIL GROUP - CANADA - WC","J2462"
"ASCENA RETAIL GROUP, INC. - WC","J2463"
"ASCENA RETAIL GROUP, INC. - WC","J2463"
"ASCENSION COMPLETE(NEW PLAN EFFECTIVE 1-1-2020)","68069"
"ASCENSION HEALTH - WC","J2464"
"ASCENSION HEALTH - WC","J2464"
"ASCENSION LIVING PACE","R3458"
"ASH NETWORK (ASHN)","ASH01"
"ASIAN AMERICAN MEDICAL GROUP","AAMG1"
"ASIPRUS HEALTH PLAN","36483"
"ASPIRE CASUALTY, LTD - WC","J2465"
"ASPIRE CASUALTY, LTD - WC","J2465"
"ASPIRE HEALTH PLAN","46156"
"ASPLUNDH TREE EXPERT COMPANY - WC","J2466"
"ASPLUNDH TREE EXPERT COMPANY - WC","J2466"
"ASR CORPORATION","38265"
"ASRM LLC","ASRM1"
"ASSIGNED RISK MANAGEMENT (AUTO)","JA083"
"ASSIGNED RISK MANAGEMENT (WC)","J4083"
"ASSIST HEALTH GROUP INC","86147"
"ASSOC OF UNIV FOR RESEARCH IN ASTRONOMY INC","J4398"
"ASSOCIATED 3RD PARTY ADMINISTRATION","ATPA1"
"ASSOCIATED HISPANIC PHYSICIANS OF SOUTHERN CA","MPM44"
"ASSOCIATED INDUSTRIES OF MASSACHUSETTS - CO (WC)","J2268"
"ASSOCIATED INDUSTRIES OF MASSACHUSETTS - CO (WC)","J2268"
"ASSOCIATED WHOLESALE GROCERS, INC (AWG) - (AUTO)","J2467"
"ASSOCIATED WHOLESALE GROCERS, INC (AWG) - W","J2467"
"ASSOCIATION COUNTY COMMISSIONERS OF GEORG (AUTO)","J1869"
"ASSOCIATION COUNTY COMMISSIONERS OF GEORGIA (WC)","P1869"
"ASSOCIATION OF CA WATER AGENCIES JPA (AUTO)","J2230"
"ASSOCIATION OF CA WATER AGENCIES JPA (AUTO)","J2230"
"ASSOCIATION OF CA WATER AGENCIES JPA (WC)","P2230"
"ASSOCIATION OF CA WATER AGENCIES JPA (WC)","P2230"
"ASSURANCE COMPANY OF AMERICA (COMMERCIAL (AUTO)","C1034"
"ASSURANCE COMPANY OF AMERICA (COMMERCIAL (AUTO)","C1034"
"ASSURANT (AUTO)","C1121"
"ASSURANT HEALTH SELF FUNDED","75068"
"ASSURANT HEALTH SELF FUNDED (FT MILL, SC)","37313"
"ASSURED BENEFITS ADMINISTRATORS","74240"
"ASTIVA HEALTH","84320"
"ASURIS NORTHWEST/</br>MEDADVANTAGE","SX179"
"AT&T SERVICES, INC. - WC","J2468"
"AT&T SERVICES, INC. - WC","J2468"
"ATHENS - THE PERMANENTE MEDICAL (WC)(ATTACHMENT","J1914"
"ATLANTIC AMERICAN","PAAA3"
"ATLANTIC COAST LIFE INSURANCE","87020"
"ATLANTIC COAST LIFE INSURANCE","SSICO"
"ATLANTIC MEDICAL INSURANCE","22285"
"ATLAS GENERAL INSURANCE - WC","J2469"
"ATRIO","ATRIO"
"AULTCARE","34148"
"AULTCARE OHIO","AULOH"
"AULTRA ADMINISTRATIVE GROUP","37242"
"AUREON HR - WC","J2470"
"AUREON HR - WC","J2470"
"AUREON HR SOLUTIONS (VIA EMC RISK SERVICES) (WC)","J1118"
"AUSTIN MUTUAL - AUTO","C1113"
"AUSTIN MUTUAL INS - CORVEL (AUTO)","J1682"
"AUSTIN MUTUAL INS - CORVEL (AUTO)","J1682"
"AUSTIN MUTUAL INS - CORVEL (WC)","P1682"
"AUSTIN MUTUAL INS - CORVEL (WC)","P1682"
"AUTHOR BY HUMANA","61108"
"AUTO CLUB GROUP (AUTO)","11983"
"AUTO CLUB GROUP INSURANCE COMPANY (AUTO)","11983"
"AUTO CLUB INSURANCE (ACIA) (AUTO)","11983"
"AUTO CLUB INSURANCE ASSOCIATION (AUTO)","11983"
"AUTO CLUB PROPERTY-CASUALTY INSURANCE COM (AUTO)","11983"
"AUTO OWNERS - ERA ONLY","ECAUT"
"AUTO-OWNERS \ HOME-OWNERS INSURANCE COMPA (AUTO)","J1580"
"AUTO-OWNERS \ HOME-OWNERS INSURANCE COMPA (AUTO)","J1580"
"AUTO-OWNERS \ HOME-OWNERS INSURANCE COMPANY (WC)","P1580"
"AUTO-OWNERS \ HOME-OWNERS INSURANCE COMPANY (WC)","P1580"
"AUTO-OWNERS \ OWNERS INSURANCE COMPANY -  (AUTO)","J1583"
"AUTO-OWNERS \ OWNERS INSURANCE COMPANY -  (AUTO)","J1583"
"AUTO-OWNERS \ OWNERS INSURANCE COMPANY - CO (WC)","P1583"
"AUTO-OWNERS \ OWNERS INSURANCE COMPANY - CO (WC)","P1583"
"AUTO-OWNERS \ PROPERTY-OWNERS INSURANCE C (AUTO)","J1699"
"AUTO-OWNERS \ PROPERTY-OWNERS INSURANCE C (AUTO)","J1699"
"AUTO-OWNERS \ PROPERTY-OWNERS INSURANCE CO  (WC)","P1699"
"AUTO-OWNERS \ PROPERTY-OWNERS INSURANCE CO  (WC)","P1699"
"AUTO-OWNERS \ SOUTHERN-OWNERS COMPANY - C (AUTO)","J1688"
"AUTO-OWNERS \ SOUTHERN-OWNERS COMPANY - C (AUTO)","J1688"
"AUTO-OWNERS \ SOUTHERN-OWNERS COMPANY - COR (WC)","P1688"
"AUTO-OWNERS \ SOUTHERN-OWNERS COMPANY - COR (WC)","P1688"
"AUTO-OWNERS INSURANCE COMPANY - CORVEL (AUTO)","J1556"
"AUTO-OWNERS INSURANCE COMPANY - CORVEL (AUTO)","J1556"
"AUTO-OWNERS INSURANCE COMPANY - CORVEL (WC)","P1556"
"AUTO-OWNERS INSURANCE COMPANY - CORVEL (WC)","P1556"
"AUTO-OWNERS LIFE INS CO (AUTO)(ATTACHMENT)","J1596"
"AUTO-OWNERS LIFE INS CO WC (ATTACHMENT)","W1596"
"AUTOMATED BENEFIT SERVICES","38259"
"AUTOMATED GROUP ADMINISTRATION, INC","37280"
"AUTOMOBILE DEALERS INSURANCE COMPANY INC (WC)","J1861"
"AUTOMOBILE DEALERS INSURANCE COMPANY INC (WC)","J1861"
"AUTOMOTIVE MANAGEMENT SERVICES, INC - WC","J2471"
"AUTOMOTIVE MANAGEMENT SERVICES, INC - WC","J2471"
"AUTOZONE, INC. - WC","J2472"
"AUXIANT","AUX01"
"AUXILIARY ORGANIZATIONS WC PLAN - WC","J2473"
"AUXILIARY ORGANIZATIONS WC PLAN - WC","J2473"
"AVALON ADMINISTRATIVE SERVICES - BCBSNC","AVA02"
"AVALON ADMINISTRATIVE SERVICES - BCBSSC","AVA01"
"AVALON ADMINISTRATIVE SERVICES - BCBSVT","AVA04"
"AVALON ADMINISTRATIVE SERVICES - CAPITAL BLUE CROSS","AVA03"
"AVANTE HEALTH","AH001"
"AVAYA INC. - WC","J2474"
"AVAYA INC. - WC","J2474"
"AVEANNA HEALTHCARE (WC)(ATTACHMENT)","P1989"
"AVEANNA HEALTHCARE - CORVEL (WC)(ATTACHMENT)","J2539"
"AVERA HEALTH PLANS","46045"
"AVESIS TPA - VISION CLAIMS ONLY","87098"
"AVI FOODSYSTEMS, INC. - WC","J2475"
"AVI FOODSYSTEMS, INC. - WC","J2475"
"AVIR INC. (WC)","41556"
"AVIS (AUTO)","C1122"
"AVIZENT (WC)","J1415"
"AVIZENT (WC)","J1415"
"AVMED","59274"
"AXMINSTER MEDICAL GROUP","AXM01"
"AYERS TRUCKING (WC)","J1018"
"AYERS TRUCKING (WC)","J1018"
"AZ INTEGRATED PHYSICIANS","NCHON"
"AZZ INC. (AUTO)","J3773"
"AZZ INC. (AUTO)","J3773"
"AZZ INC. (WC)","P3773"
"AZZ INC. (WC)","P3773"
"BAKER TANKS, INC. (WC)","41556"
"BAKER TANKS, INC. (WC)(ATTACHMENT)","41556"
"BAKERSFIELD FAMILY MEDICAL CENTER (BFMC)","BKRFM"
"BAKERSFIELD FAMILY MEDICAL GROUP","77005"
"BAKERY & CONFECTIONARY","BCTF1"
"BAL SEAL ENGINEERING (WC)","J2249"
"BAL SEAL ENGINEERING (WC)","J2249"
"BALANCE STAFFING WORKFORCE (AUTO)","J3844"
"BALANCE STAFFING WORKFORCE (AUTO)","J3844"
"BALANCE STAFFING WORKFORCE (WC)","P3844"
"BALANCE STAFFING WORKFORCE (WC)","P3844"
"BALDWIN & LYONS, INC (AUTO)(ATTACHMENT)","J2301"
"BALDWIN COUNTY (WC)","J4022"
"BALDWIN COUNTY (WC)","J4022"
"BALDWIN WALLACE UNIVERSITY - WC","J2476"
"BALDWIN WALLACE UNIVERSITY - WC","J2476"
"BALLAD HEALTH CORP (WC)","J4209"
"BANFIELD PET HOSPITAL - WC","J2477"
"BANFIELD PET HOSPITAL - WC","J2477"
"BANK OF AMERICA (AUTO)(ATTACHMENT)","A1729"
"BANK OF AMERICA (WC)(ATTACHMENT)","J1729"
"BANKERS LIFE & CASUALTY","36066"
"BANNER HEALTH","12X42"
"BANNER HEALTH (AUTO)","J3811"
"BANNER HEALTH (WC)","P3811"
"BANNER HEALTH AND AETNA HEALTH INSURANCE COMPANY","67895"
"BANNER HEALTH AZ","SX145"
"BANNER MEDICARE ADVANTAGE PLUS PPO","84324"
"BANNER MEDICARE ADVANTAGE PRIME HMO","84323"
"BANNER PLAN ADMINISTRATION","12X42"
"BANNER- UNIVERSITY FAMILY CARE (UNIVERSITY OF ARIZONA HEALTH PLANS)","66901"
"BAPTIST HEALTH PLAN ADVANTAGE","BHPMA"
"BAPTIST HEALTH SOUTH FLORIDA","65026"
"BAPTIST HEALTHCARE SYSTEMS, INC (KY ONLY) - (WC)","J2164"
"BAPTIST HEALTHCARE SYSTEMS, INC (KY ONLY) - (WC)","J2164"
"BARDAVON HEALTH INNOVATIONS (AUTO)","J2334"
"BARDAVON HEALTH INNOVATIONS (AUTO)","J2334"
"BARDAVON HEALTH INNOVATIONS (WC)","P2334"
"BARDAVON HEALTH INNOVATIONS (WC)","P2334"
"BARINET","CB369"
"BARKER CLAIM SERVICES (AUTO)","J3818"
"BARKER CLAIM SERVICES (AUTO)","J3818"
"BARKER CLAIM SERVICES (WC)","P3818"
"BARKER CLAIM SERVICES (WC)","P3818"
"BARNES (CONDUENT - FORMERLY BUNCH CARESOLUT (WC)","J1503"
"BARNES (CONDUENT - FORMERLY BUNCH CARESOLUT (WC)","J1503"
"BARNHART CRANE AND RIGGING COMPANY - WC","J2478"
"BARNHART CRANE AND RIGGING COMPANY - WC","J2478"
"BARRETT BUSINESS SERVICES INC BBSI - CORV (AUTO)","J1686"
"BARRETT BUSINESS SERVICES INC BBSI - CORV (AUTO)","J1686"
"BARRETT BUSINESS SERVICES INC BBSI - CORVEL (WC)","P1686"
"BARRETT BUSINESS SERVICES INC BBSI - CORVEL (WC)","P1686"
"BART - SAN FRANCISCO BAY AREA RAPID TRANSIT (WC)","J1770"
"BART - SAN FRANCISCO BAY AREA RAPID TRANSIT (WC)","J1770"
"BARTON MALOW PRACTICE PROGRAM - WC","J2479"
"BARTON MALOW PRACTICE PROGRAM - WC","J2479"
"BARTON MALOW ROCCIP - WC","J2480"
"BASHAS CORPORATE OFFICES - CORVEL (WC)","J3732"
"BASHAS CORPORATE OFFICES - CORVEL (WC)","J3732"
"BASIC PLUS (TCC)","41204"
"BASIC RESOURCES, INC. (WC)","41556"
"BASS PRO GROUP, LLC - CORVEL (AUTO)","J1958"
"BASS PRO GROUP, LLC - CORVEL (AUTO)","J1958"
"BASS PRO GROUP, LLC - CORVEL (WC)","P1958"
"BASS PRO GROUP, LLC - CORVEL (WC)","P1958"
"BATTELLE ENERGY ALLIANCE, LLC - WC","J2481"
"BATTELLE ENERGY ALLIANCE, LLC - WC","J2481"
"BATTELLE MEMORIAL INSTITUTE - WC","J2482"
"BATTELLE MEMORIAL INSTITUTE - WC","J2482"
"BAUMAN WORKERS' COMPENSATION LOSS FUND ACCO (WC)","J3305"
"BAUMAN WORKERS' COMPENSATION LOSS FUND ACCO (WC)","J3305"
"BAY AREA HOUSING AUTHORITY RISK MANAGEMENT (WC)","J2101"
"BAY AREA HOUSING AUTHORITY RISK MANAGEMENT (WC)","J2101"
"BAY BRIDGE ADMINISTRATORS","68756"
"BAY BRIDGE ADMINISTRATORS LLC","6941"
"BAY CLUB COMPANY, LLC, THE - WC","J2483"
"BAY CLUB COMPANY, LLC, THE - WC","J2483"
"BAY DISTRICT SCHOOLS (FL) - CORVEL (AUTO)","J1978"
"BAY DISTRICT SCHOOLS (FL) - CORVEL (AUTO)","J1978"
"BAYCARE SELECT HEALTH PLANS INC","81079"
"BB&T CORPORATION (BRANCH BANKING & TRUST) (AUTO)","J1995"
"BB&T CORPORATION (BRANCH BANKING & TRUST) (AUTO)","J1995"
"BB&T CORPORATION (BRANCH BANKING & TRUST) - (WC)","P1995"
"BB&T CORPORATION (BRANCH BANKING & TRUST) - (WC)","P1995"
"BCBR OR","SB850"
"BCBS  AZ (MEDICARE ADVANTAGE)","77078"
"BCBS (OHIO MEDICAID)","2937"
"BCBS AR","SB520"
"BCBS AZ","SB530"
"BCBS CT (ANTHEM)","SB560"
"BCBS DE","BS042"
"BCBS FL","SB590"
"BCBS GA (ANTHEM - COLUMBUS)","SB601"
"BCBS GA (ANTHEM)","SB600"
"BCBS HI","SB971"
"BCBS IA","SB640"
"BCBS ID","SB612"
"BCBS IL","SB621"
"BCBS IN (ANTHEM)","SB630"
"BCBS KANSAS CITY","SB740"
"BCBS KS","SB650"
"BCBS KY (ANTHEM)","SB660"
"BCBS LA","SB670"
"BCBS MA","SB700"
"BCBS MD & DC (CAREFIRST NCA REGION)","SB580"
"BCBS MD (CAREFIRST)","SB690"
"BCBS ME (ANTHEM)","SB680"
"BCBS MI","SB710"
"BCBS MI - MEDICARE ADVANTAGE & COMPLETE CLAIMS","0071M"
"BCBS MN","SB720"
"BCBS MO (ANTHEM)","SB741"
"BCBS MO (ANTHEM)","SB742"
"BCBS MS","SB730"
"BCBS MS (STATE EMPLOYEES & TEACHERS)","SB731"
"BCBS MT","SB751"
"BCBS NC","SB810"
"BCBS ND","SB820"
"BCBS NE","SB760"
"BCBS NJ (HORIZON)","22099"
"BCBS NM","SB790"
"BCBS NY (EXCELLUS CENTRAL)","SB805"
"BCBS NY (EXCELLUS ROCHESTER)","SB804"
"BCBS NY (EXCELLUS UTICA WATERTOWN)","SB806"
"BCBS NY (NORTHEASTERN)","SB800"
"BCBS NY (WESTERN - HEALTHNOW)","SB801"
"BCBS NY EMPIRE (ANTHEM)","SB803"
"BCBS OH (ANTHEM)","SB338"
"BCBS OK","SB840"
"BCBS OR (REGENCE)","851"
"BCBS PA (HIGHMARK)","54771"
"BCBS PA (HIGHMARK)","SB865"
"BCBS RI","SB870"
"BCBS RI (CHIP CLAIMS ONLY)","SB871"
"BCBS SC","SB880"
"BCBS SC (BLUE CHOICE HEALTH PLAN)","922"
"BCBS SC (BLUE CHOICE HEALTH PLAN)","403"
"BCBS SC (BLUE CHOICE/</br>MEDICAID HEALTH PLAN)","BC403"
"BCBS SC (FEP CLAIMS ONLY)","SX084"
"BCBS SC (FEP CLAIMS ONLY)","XX402"
"BCBS SC (MEDICARE ADVANTAGE)","00C63"
"BCBS SC (STATE HEALTH PLAN)","SX103"
"BCBS SC (THOMAS COOPER)","XX315"
"BCBS SD","SB889"
"BCBS TN (CHATTANOOGA HMO PLANS )","SB891"
"BCBS TN (CHATTANOOGA)","SB890"
"BCBS TN (MEMPHIS)","SB892"
"BCBS TX","SB900"
"BCBS TX STAR & CHIP MEDICAID","66001"
"BCBS UTAH","SB910"
"BCBS VA (ANTHEM)","SB923"
"BCBS VIRGIN ISLANDS","66061"
"BCBS VT","SB915"
"BCBS WA (PREMERA)","SB930"
"BCBS WA (REGENCE)","SB931"
"BCBS WI (ANTHEM)","SB950"
"BCBS WV","SB941"
"BCBS WV (MOUNTAIN STATE)","54828"
"BCBS WY","SB960"
"BCBSMN BLUE PLUS MEDICAID","726"
"BCSB SC ( COMPANION HEALTHCARE)","SX085"
"BCSB SC (PLANNED ADMIN INC)","SX104"
"BEACON HEALTH OPTIONS","SX173"
"BEACON HEALTH STATEGIES, LLC","43324"
"BEACON INSURANCE COMPANY OF AMERICA (AUTO)","J3318"
"BEACON INSURANCE COMPANY OF AMERICA (WC)","P3318"
"BEACON MUTUAL (WC)","J1234"
"BEACON OF LIFE (ACUTECARE)","65432"
"BEALL'S - WC","J2485"
"BEALL'S - WC","J2485"
"BEALL'S INC /</br> MIDWEST EMPLOYERS (WC)","J1030"
"BEALL'S INC /</br> MIDWEST EMPLOYERS (WC)","J1030"
"BEAUMONT HEALTH SYSTEMS - WC","J2486"
"BEAUMONT HEALTH SYSTEMS - WC","J2486"
"BEAVER MEDICAL GROUP","45967"
"BECTON, DICKINSON AND COMPANY - WC","J2487"
"BECTON, DICKINSON AND COMPANY - WC","J2487"
"BED BATH & BEYOND - CORVEL (AUTO)","J2167"
"BED BATH & BEYOND - CORVEL (AUTO)","J2167"
"BED BATH & BEYOND - CORVEL (WC)","P2167"
"BED BATH & BEYOND - CORVEL (WC)","P2167"
"BEDDING ACQUISITION, LLC - CORVEL (AUTO)","J3980"
"BEDDING ACQUISITION, LLC - CORVEL (AUTO)","J3980"
"BEDDING ACQUISITION, LLC - CORVEL (WC)","P3980"
"BEDDING ACQUISITION, LLC - CORVEL (WC)","P3980"
"BEECH ST REPRICING","95377"
"BEEVILLE ISD (WC)","41556"
"BEHAVIORAL HEALTH SYSTEMS","63100"
"BEHAVIORIAL HEALTHCARE INC","BHI00"
"BELFOR USA LTD INC (WC)","J4023"
"BELFOR USA LTD INC (WC)","J4023"
"BELK, INC. - CORVEL (AUTO)","J2168"
"BELK, INC. - CORVEL (AUTO)","J2168"
"BELK, INC. - CORVEL (WC)","P2168"
"BELK, INC. - CORVEL (WC)","P2168"
"BELLA VISTA MED GRP IPA","MPMOA"
"BELLA VISTA MEDICAL GROUP","MPM10"
"BELLEVUE SCHOOL DISTRICT #405 - WC","J2488"
"BELLEVUE SCHOOL DISTRICT #405 - WC","J2488"
"BENEFIT ADMINISTRATION SERVICES(BAS LTD)","41205"
"BENEFIT ADMINISTRATIVE SYSTEMS","36149"
"BENEFIT AND RISK MANAGEMENT SERVICES","99320"
"BENEFIT CONCEPTS PERFORMAX","51037"
"BENEFIT MANAGEMENT SERVICES","56139"
"BENEFIT MANAGEMENT SYSTEMS, INC","37212"
"BENEFIT PLAN ADMIN","37118"
"BENEFIT PLAN ADMIN CO WI","39081"
"BENEFIT PLAN SERVICES INC - ERA ONLY","ECBEN"
"BENEFIT SOLUTIONS, INC.","60338"
"BENEFIT SUPPORT INC","40459"
"BENEFITS ADMINISTRATIVE SOLUTIONS INC","U8053"
"BENEFITSMART LABS","77149"
"BENESYS INCORPORATED","37248"
"BENICOMP INC","58201"
"BERGEN RISK (WC)","J3997"
"BERGEN RISK (WC)","J3997"
"BERKELEY UNIFIED SCHOOL DISTRICT (AUTO)","J2203"
"BERKELEY UNIFIED SCHOOL DISTRICT (AUTO)","J2203"
"BERKELEY UNIFIED SCHOOL DISTRICT (WC)","P2203"
"BERKELEY UNIFIED SCHOOL DISTRICT (WC)","P2203"
"BERKLEY AGRIBUSINESS RISK SPECIALISTS  (AUTO)","J2190"
"BERKLEY AGRIBUSINESS RISK SPECIALISTS  (AUTO)","J2190"
"BERKLEY AGRIBUSINESS RISK SPECIALISTS  (WC)","P2190"
"BERKLEY AGRIBUSINESS RISK SPECIALISTS  (WC)","P2190"
"BERKLEY ENTERTAINMENT AND ENVIRONMENTAL (FO (WC)","TP019"
"BERKLEY ENTERTAINMENT AND ENVIRONMENTAL (FO (WC)","TP019"
"BERKLEY INSURANCE COMPANY /</br> BEI - ERA ONLY","ECBER"
"BERKLEY LIFE SCIENCES - WC","J2489"
"BERKLEY LIFE SCIENCES - WC","J2489"
"BERKLEY MID-ATLANTIC GROUP (AUTO)","J3863"
"BERKLEY MID-ATLANTIC GROUP (AUTO)","J3863"
"BERKLEY MID-ATLANTIC GROUP (WC)","P3863"
"BERKLEY MID-ATLANTIC GROUP (WC)","P3863"
"BERKLEY NATIONAL INS COMP (WC)(ATTACHMENT)","J2192"
"BERKLEY NATIONAL INSURANCE COMPANY - DOI  (AUTO)","J3902"
"BERKLEY NATIONAL INSURANCE COMPANY - DOI  (AUTO)","J3902"
"BERKLEY NATIONAL INSURANCE COMPANY - DOI PR (WC)","P3902"
"BERKLEY NATIONAL INSURANCE COMPANY - DOI PR (WC)","P3902"
"BERKLEY NET UNDERWRITERS, LLC (WC)(ATTACHMENT)","J1523"
